,Unnamed: 0,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
12,13,Beñat Etxebarria,"€ 28,981","€ 1,507,000","€ 1,548,599",M,31,Spain,Athletic Club,La Liga,2018-2019
13,14,Mikel Balenziaga,"€ 25,038","€ 1,302,000","€ 1,337,940",D,30,Spain,Athletic Club,La Liga,2018-2019
14,15,Ibai Gómez,"€ 23,962","€ 1,246,000","€ 1,280,395",F,28,Spain,Athletic Club,La Liga,2018-2019
15,16,Unai Simón,"€ 23,442","€ 1,219,000","€ 1,252,649",K,21,Spain,Athletic Club,La Liga,2018-2019
16,17,Sabin Merino,"€ 23,250","€ 1,209,000","€ 1,242,373",F,26,Spain,Athletic Club,La Liga,2018-2019
17,18,Unai Núñez,"€ 22,673","€ 1,179,000","€ 1,211,545",D,21,Spain,Athletic Club,La Liga,2018-2019
18,19,Xabier Etxeita,"€ 22,519","€ 1,171,000","€ 1,203,324",D,30,Spain,Athletic Club,La Liga,2018-2019
19,20,Iñigo Córdoba,"€ 21,500","€ 1,118,000","€ 1,148,861",F,21,Spain,Athletic Club,La Liga,2018-2019
20,21,Iñigo Lekue,"€ 20,308","€ 1,056,000","€ 1,085,150",D,25,Spain,Athletic Club,La Liga,2018-2019
21,22,Mikel San José,"€ 19,173","€ 997,000","€ 1,024,521",M,29,Spain,Athletic Club,La Liga,2018-2019
22,23,Kenan Kodro,"€ 19,135","€ 995,000","€ 1,022,466",F,24,Bosnia-Herzegovina,Athletic Club,La Liga,2018-2019
23,24,Mikel Vesga,"€ 19,019","€ 989,000","€ 1,016,300",M,25,Spain,Athletic Club,La Liga,2018-2019
24,25,Alex Remiro,"€ 18,962","€ 986,000","€ 1,013,218",K,23,Spain,Athletic Club,La Liga,2018-2019
25,26,Cristian Ganea,"€ 18,731","€ 974,000","€ 1,000,886",D,26,Romania,Athletic Club,La Liga,2018-2019
26,27,Unai López,"€ 16,827","€ 875,000","€ 899,153",M,22,Spain,Athletic Club,La Liga,2018-2019
27,28,Iago Herrerín,"€ 14,673","€ 763,000","€ 784,062",K,30,Spain,Athletic Club,La Liga,2018-2019
28,29,Mikel Rico,"€ 14,077","€ 732,000","€ 752,206",M,33,Spain,Athletic Club,La Liga,2018-2019
29,30,Gorka Guruzeta,"€ 3,846","€ 200,000","€ 205,521",F,21,Spain,Athletic Club,La Liga,2018-2019
30,31,Peru Nolaskoain,"€ 3,135","€ 163,000","€ 167,499",D,19,Spain,Athletic Club,La Liga,2018-2019
31,32,Iñigo Vicente,€ 0,€ 0,€ 0,F,20,Spain,Athletic Club,La Liga,2018-2019
32,33,Hodei Oleaga,€ 0,€ 0,€ 0,K,21,Spain,Athletic Club,La Liga,2018-2019
33,34,Dani Vivian,€ 0,€ 0,€ 0,D,18,Spain,Athletic Club,La Liga,2018-2019
0,1,Antoine Griezmann,"€ 881,596","€ 45,843,000","€ 47,108,450",F,27,France,Atletico Madrid,La Liga,2018-2019
1,2,Jan Oblak,"€ 400,654","€ 20,834,000","€ 21,409,102",K,25,Slovenia,Atletico Madrid,La Liga,2018-2019
2,3,Diego Costa,"€ 307,500","€ 15,990,000","€ 16,431,388",F,29,Spain,Atletico Madrid,La Liga,2018-2019
3,4,Koke,"€ 306,635","€ 15,945,000","€ 16,385,146",M,26,Spain,Atletico Madrid,La Liga,2018-2019
4,5,Saúl Ñíguez,"€ 230,577","€ 11,990,000","€ 12,320,972",M,23,Spain,Atletico Madrid,La Liga,2018-2019
5,6,Vitolo,"€ 206,981","€ 10,763,000","€ 11,060,102",F,28,Spain,Atletico Madrid,La Liga,2018-2019
6,7,Álvaro Morata,"€ 189,365","€ 9,847,000","€ 10,118,816",F,25,Spain,Atletico Madrid,La Liga,2018-2019
7,8,Diego Godín,"€ 188,288","€ 9,791,000","€ 10,061,271",D,32,Uruguay,Atletico Madrid,La Liga,2018-2019
8,9,Filipe Luís,"€ 149,481","€ 7,773,000","€ 7,987,566",D,32,Brazil,Atletico Madrid,La Liga,2018-2019
9,10,Rodri,"€ 131,096","€ 6,817,000","€ 7,005,176",M,22,Spain,Atletico Madrid,La Liga,2018-2019
10,11,Gelson Martins,"€ 124,577","€ 6,478,000","€ 6,656,819",F,23,Portugal,Atletico Madrid,La Liga,2018-2019
11,12,Nikola Kalinic,"€ 124,519","€ 6,475,000","€ 6,653,736",F,30,Croatia,Atletico Madrid,La Liga,2018-2019
12,13,Thomas Lemar,"€ 124,519","€ 6,475,000","€ 6,653,736",F,22,France,Atletico Madrid,La Liga,2018-2019
13,14,Juanfran,"€ 124,519","€ 6,475,000","€ 6,653,736",D,33,Spain,Atletico Madrid,La Liga,2018-2019
14,15,Stefan Savic,"€ 86,308","€ 4,488,000","€ 4,611,887",D,27,Montenegro,Atletico Madrid,La Liga,2018-2019
15,16,Ángel Correa,"€ 67,077","€ 3,488,000","€ 3,584,283",F,23,Argentina,Atletico Madrid,La Liga,2018-2019
16,17,José Giménez,"€ 59,327","€ 3,085,000","€ 3,170,158",D,23,Uruguay,Atletico Madrid,La Liga,2018-2019
17,18,Lucas Hernández,"€ 54,500","€ 2,834,000","€ 2,912,230",D,22,France,Atletico Madrid,La Liga,2018-2019
18,19,Thomas Partey,"€ 47,654","€ 2,478,000","€ 2,546,403",M,25,Ghana,Atletico Madrid,La Liga,2018-2019
19,20,Santiago Arias,"€ 41,558","€ 2,161,000","€ 2,220,652",D,26,Colombia,Atletico Madrid,La Liga,2018-2019
20,21,Antonio Adán,"€ 38,250","€ 1,989,000","€ 2,043,904",K,31,Spain,Atletico Madrid,La Liga,2018-2019
21,22,Axel Werner,"€ 10,462","€ 544,000","€ 559,017",K,22,Argentina,Atletico Madrid,La Liga,2018-2019
22,23,Borja Garcés,€ 519,"€ 27,000","€ 27,745",F,18,Spain,Atletico Madrid,La Liga,2018-2019
23,24,Francisco Montero,€ 500,"€ 26,000","€ 26,718",D,19,Spain,Atletico Madrid,La Liga,2018-2019
24,25,Manu Sánchez,€ 0,€ 0,€ 0,D,17,Spain,Atletico Madrid,La Liga,2018-2019
25,26,Mikel Carro,€ 0,€ 0,€ 0,M,19,Spain,Atletico Madrid,La Liga,2018-2019
26,27,Nehuén Pérez,€ 0,€ 0,€ 0,D,18,Argentina,Atletico Madrid,La Liga,2018-2019
27,28,Carlos Isaac,€ 0,€ 0,€ 0,D,20,Spain,Atletico Madrid,La Liga,2018-2019
28,29,Roberto Olabe,€ 0,€ 0,€ 0,M,22,Spain,Atletico Madrid,La Liga,2018-2019
29,30,Álex Dos Santos,€ 0,€ 0,€ 0,K,19,Spain,Atletico Madrid,La Liga,2018-2019
30,31,Bernard Mensah,€ 0,€ 0,€ 0,M,23,Ghana,Atletico Madrid,La Liga,2018-2019
31,32,Sergio Camello,€ 0,€ 0,€ 0,F,17,Spain,Atletico Madrid,La Liga,2018-2019
32,33,Sime Vrsaljko,€ 0,€ 0,€ 0,D,26,Croatia,Atletico Madrid,La Liga,2018-2019
33,34,Tachi,€ 0,€ 0,€ 0,D,20,Spain,Atletico Madrid,La Liga,2018-2019
34,35,Andrés Solano,€ 0,€ 0,€ 0,D,20,Colombia,Atletico Madrid,La Liga,2018-2019
35,36,Toni Moya,€ 0,€ 0,€ 0,M,20,Spain,Atletico Madrid,La Liga,2018-2019
36,37,Víctor Mollejo,€ 0,€ 0,€ 0,F,17,Spain,Atletico Madrid,La Liga,2018-2019
37,38,Joaquín Muñoz,€ 0,€ 0,€ 0,F,19,Spain,Atletico Madrid,La Liga,2018-2019
38,39,André Moreira,€ 0,€ 0,€ 0,K,22,Portugal,Atletico Madrid,La Liga,2018-2019
39,40,Gustavo Assunção,€ 0,€ 0,€ 0,M,18,Brazil,Atletico Madrid,La Liga,2018-2019
40,41,Cristian Rodríguez,€ 0,€ 0,€ 0,M,22,Spain,Atletico Madrid,La Liga,2018-2019
41,42,Luciano Vietto,€ 0,€ 0,€ 0,F,24,Argentina,Atletico Madrid,La Liga,2018-2019
0,1,Lionel Messi,"€ 1,360,731","€ 70,758,000","€ 72,711,203",F,31,Argentina,Barcelona,La Liga,2018-2019
1,2,Samuel Umtiti,"€ 615,385","€ 32,000,000","€ 32,883,328",D,24,France,Barcelona,La Liga,2018-2019
2,3,Gerard Piqué,"€ 546,154","€ 28,400,000","€ 29,183,953",D,31,Spain,Barcelona,La Liga,2018-2019
3,4,Luis Suárez,"€ 450,000","€ 23,400,000","€ 24,045,933",F,31,Uruguay,Barcelona,La Liga,2018-2019
4,5,Philippe Coutinho,"€ 450,000","€ 23,400,000","€ 24,045,933",F,26,Brazil,Barcelona,La Liga,2018-2019
5,6,Sergio Busquets,"€ 287,481","€ 14,949,000","€ 15,361,652",M,29,Spain,Barcelona,La Liga,2018-2019
6,7,Ivan Rakitic,"€ 256,808","€ 13,354,000","€ 13,722,624",M,30,Croatia,Barcelona,La Liga,2018-2019
7,8,Ousmane Dembélé,"€ 230,769","€ 12,000,000","€ 12,331,248",F,21,France,Barcelona,La Liga,2018-2019
8,9,Sergi Roberto,"€ 191,654","€ 9,966,000","€ 10,241,101",D,26,Spain,Barcelona,La Liga,2018-2019
9,10,Arturo Vidal,"€ 173,077","€ 9,000,000","€ 9,248,436",M,31,Chile,Barcelona,La Liga,2018-2019
10,11,Jordi Alba,"€ 165,000","€ 8,580,000","€ 8,816,842",D,29,Spain,Barcelona,La Liga,2018-2019
11,12,Marc-André ter Stegen,"€ 165,000","€ 8,580,000","€ 8,816,842",K,26,Germany,Barcelona,La Liga,2018-2019
12,13,Thomas Vermaelen,"€ 145,000","€ 7,540,000","€ 7,748,134",D,32,Belgium,Barcelona,La Liga,2018-2019
13,14,Denis Suárez,"€ 96,154","€ 5,000,000","€ 5,138,020",M,24,Spain,Barcelona,La Liga,2018-2019
14,15,Munir El Haddadi,"€ 95,827","€ 4,983,000","€ 5,120,551",F,22,Spain,Barcelona,La Liga,2018-2019
15,16,Arthur,"€ 93,904","€ 4,883,000","€ 5,017,790",M,21,Brazil,Barcelona,La Liga,2018-2019
16,17,Jasper Cillessen,"€ 86,000","€ 4,472,000","€ 4,595,445",K,29,Netherlands,Barcelona,La Liga,2018-2019
17,18,Rafinha,"€ 85,654","€ 4,454,000","€ 4,576,948",M,25,Brazil,Barcelona,La Liga,2018-2019
18,19,Malcom,"€ 84,365","€ 4,387,000","€ 4,508,099",F,21,Brazil,Barcelona,La Liga,2018-2019
19,20,Nélson Semedo,"€ 65,942","€ 3,429,000","€ 3,523,654",D,24,Portugal,Barcelona,La Liga,2018-2019
20,21,Clément Lenglet,"€ 51,904","€ 2,699,000","€ 2,773,503",D,23,France,Barcelona,La Liga,2018-2019
21,22,Jeison Murillo,"€ 47,346","€ 2,462,000","€ 2,529,961",D,26,Colombia,Barcelona,La Liga,2018-2019
22,23,Kevin-Prince Boateng,"€ 35,577","€ 1,850,000","€ 1,901,067",F,31,Ghana,Barcelona,La Liga,2018-2019
23,24,Sergi Samper,"€ 23,154","€ 1,204,000","€ 1,237,235",M,23,Spain,Barcelona,La Liga,2018-2019
24,25,Carles Aleñà,"€ 16,712","€ 869,000","€ 892,988",M,20,Spain,Barcelona,La Liga,2018-2019
25,26,Jean-Clair Todibo,"€ 11,481","€ 597,000","€ 613,480",D,18,France,Barcelona,La Liga,2018-2019
26,27,Marc Cucurella,"€ 3,981","€ 207,000","€ 212,714",D,19,Spain,Barcelona,La Liga,2018-2019
27,28,Marc Cardona,"€ 3,308","€ 172,000","€ 176,748",F,22,Spain,Barcelona,La Liga,2018-2019
28,29,Moussa Wagué,€ 0,€ 0,€ 0,D,19,Senegal,Barcelona,La Liga,2018-2019
29,30,Jokin Ezkieta,€ 0,€ 0,€ 0,K,21,Spain,Barcelona,La Liga,2018-2019
30,31,Abel Ruiz,€ 0,€ 0,€ 0,F,18,Spain,Barcelona,La Liga,2018-2019
31,32,Oriol Busquets,€ 0,€ 0,€ 0,M,19,Spain,Barcelona,La Liga,2018-2019
32,33,Iñaki Peña,€ 0,€ 0,€ 0,K,19,Spain,Barcelona,La Liga,2018-2019
33,34,Paco Alcácer,€ 0,€ 0,€ 0,F,24,Spain,Barcelona,La Liga,2018-2019
34,35,Guillem Jaime,€ 0,€ 0,€ 0,D,19,Spain,Barcelona,La Liga,2018-2019
35,36,Douglas,€ 0,€ 0,€ 0,D,27,Brazil,Barcelona,La Liga,2018-2019
36,37,Riqui Puig,€ 0,€ 0,€ 0,M,18,Spain,Barcelona,La Liga,2018-2019
37,38,Chumi,€ 0,€ 0,€ 0,D,19,Spain,Barcelona,La Liga,2018-2019
38,39,Carles Pérez,€ 0,€ 0,€ 0,F,20,Spain,Barcelona,La Liga,2018-2019
39,40,André Gomes,€ 0,€ 0,€ 0,M,24,Portugal,Barcelona,La Liga,2018-2019
40,41,Álex Collado,€ 0,€ 0,€ 0,M,19,Spain,Barcelona,La Liga,2018-2019
41,42,Juan Miranda,€ 0,€ 0,€ 0,D,18,Spain,Barcelona,La Liga,2018-2019
42,43,Adrián Ortolá,€ 0,€ 0,€ 0,K,24,Spain,Barcelona,La Liga,2018-2019
43,44,Jorge Cuenca,€ 0,€ 0,€ 0,D,18,Spain,Barcelona,La Liga,2018-2019
0,1,Juanfran,"€ 124,519","€ 6,475,000","€ 6,653,736",D,29,Spain,Celta Vigo,La Liga,2018-2019
1,2,Sofiane Boufal,"€ 72,404","€ 3,765,000","€ 3,868,929",F,24,Morocco,Celta Vigo,La Liga,2018-2019
2,3,Guido Carrillo,"€ 66,827","€ 3,475,000","€ 3,570,924",F,27,Argentina,Celta Vigo,La Liga,2018-2019
3,4,Wesley Hoedt,"€ 50,135","€ 2,607,000","€ 2,678,964",D,24,Netherlands,Celta Vigo,La Liga,2018-2019
4,5,Iago Aspas,"€ 50,000","€ 2,600,000","€ 2,671,770",F,30,Spain,Celta Vigo,La Liga,2018-2019
5,6,Hugo Mallo,"€ 39,712","€ 2,065,000","€ 2,122,002",D,27,Spain,Celta Vigo,La Liga,2018-2019
6,7,Stanislav Lobotka,"€ 39,692","€ 2,064,000","€ 2,120,975",M,23,Slovakia,Celta Vigo,La Liga,2018-2019
7,8,Okay Yokuslu,"€ 34,731","€ 1,806,000","€ 1,855,853",M,24,Turkey,Celta Vigo,La Liga,2018-2019
8,9,Diego Reyes,"€ 33,942","€ 1,765,000","€ 1,813,721",D,25,Mexico,Celta Vigo,La Liga,2018-2019
9,10,Martin Braithwaite,"€ 33,423","€ 1,738,000","€ 1,785,976",F,27,Denmark,Celta Vigo,La Liga,2018-2019
10,11,Pione Sisto,"€ 29,750","€ 1,547,000","€ 1,589,703",F,23,Denmark,Celta Vigo,La Liga,2018-2019
11,12,Néstor Araujo,"€ 29,154","€ 1,516,000","€ 1,557,848",D,26,Mexico,Celta Vigo,La Liga,2018-2019
12,13,Nemanja Radoja,"€ 28,404","€ 1,477,000","€ 1,517,771",M,25,Serbia,Celta Vigo,La Liga,2018-2019
13,14,Mathias Jensen,"€ 28,096","€ 1,461,000","€ 1,501,329",M,22,Denmark,Celta Vigo,La Liga,2018-2019
14,15,Gustavo Cabral,"€ 27,673","€ 1,439,000","€ 1,478,722",D,32,Argentina,Celta Vigo,La Liga,2018-2019
15,16,Dimitrios Siovas,"€ 26,904","€ 1,399,000","€ 1,437,618",D,29,Greece,Celta Vigo,La Liga,2018-2019
16,17,Rubén Blanco,"€ 24,115","€ 1,254,000","€ 1,288,615",K,22,Spain,Celta Vigo,La Liga,2018-2019
17,18,Emre Mor,"€ 23,654","€ 1,230,000","€ 1,263,953",F,20,Turkey,Celta Vigo,La Liga,2018-2019
18,19,Recio,"€ 23,385","€ 1,216,000","€ 1,249,566",M,27,Spain,Celta Vigo,La Liga,2018-2019
19,20,Sabin Merino,"€ 23,250","€ 1,209,000","€ 1,242,373",F,26,Spain,Celta Vigo,La Liga,2018-2019
20,21,Facundo Roncaglia,"€ 22,577","€ 1,174,000","€ 1,206,407",D,31,Argentina,Celta Vigo,La Liga,2018-2019
21,22,Ryad Boudebouz,"€ 22,288","€ 1,159,000","€ 1,190,993",M,28,Algeria,Celta Vigo,La Liga,2018-2019
22,23,Kenneth Omeruo,"€ 22,269","€ 1,158,000","€ 1,189,965",D,24,Nigeria,Celta Vigo,La Liga,2018-2019
23,24,Michael Santos,"€ 22,000","€ 1,144,000","€ 1,175,579",F,25,Uruguay,Celta Vigo,La Liga,2018-2019
24,25,Ezequiel Muñoz,"€ 21,365","€ 1,111,000","€ 1,141,668",D,27,Argentina,Celta Vigo,La Liga,2018-2019
25,26,Rubén Pérez,"€ 21,096","€ 1,097,000","€ 1,127,282",M,29,Spain,Celta Vigo,La Liga,2018-2019
26,27,Javi Eraso,"€ 20,827","€ 1,083,000","€ 1,112,895",M,28,Spain,Celta Vigo,La Liga,2018-2019
27,28,Sergio Álvarez,"€ 20,788","€ 1,081,000","€ 1,110,840",K,31,Spain,Celta Vigo,La Liga,2018-2019
28,29,Juan Hernández,"€ 19,615","€ 1,020,000","€ 1,048,156",F,23,Spain,Celta Vigo,La Liga,2018-2019
29,30,Alexander Szymanowski,"€ 19,365","€ 1,007,000","€ 1,034,797",F,29,Argentina,Celta Vigo,La Liga,2018-2019
30,31,Brais Méndez,"€ 19,231","€ 1,000,000","€ 1,027,604",F,21,Spain,Celta Vigo,La Liga,2018-2019
31,32,Mikel Vesga,"€ 19,019","€ 989,000","€ 1,016,300",M,25,Spain,Celta Vigo,La Liga,2018-2019
32,33,José Manuel Arnáiz,"€ 18,596","€ 967,000","€ 993,693",F,23,Spain,Celta Vigo,La Liga,2018-2019
33,34,Jozabed Sánchez,"€ 17,846","€ 928,000","€ 953,617",M,27,Spain,Celta Vigo,La Liga,2018-2019
34,35,Youssef En-Nesyri,"€ 16,442","€ 855,000","€ 878,601",F,21,Morocco,Celta Vigo,La Liga,2018-2019
35,36,Iván Cuéllar,"€ 16,173","€ 841,000","€ 864,215",K,34,Spain,Celta Vigo,La Liga,2018-2019
36,37,David Juncà,"€ 16,019","€ 833,000","€ 855,994",D,24,Spain,Celta Vigo,La Liga,2018-2019
37,38,Andriy Lunin,"€ 14,731","€ 766,000","€ 787,145",K,19,Ukraine,Celta Vigo,La Liga,2018-2019
38,39,Nabil El Zhar,"€ 14,365","€ 747,000","€ 767,620",F,31,Morocco,Celta Vigo,La Liga,2018-2019
39,40,Allan Nyom,"€ 13,923","€ 724,000","€ 743,985",D,30,Cameroon,Celta Vigo,La Liga,2018-2019
40,41,Júnior Alonso,"€ 13,577","€ 706,000","€ 725,488",D,25,Paraguay,Celta Vigo,La Liga,2018-2019
41,42,Kevin Vázquez,"€ 13,577","€ 706,000","€ 725,488",D,25,Spain,Celta Vigo,La Liga,2018-2019
42,43,Fran Beltrán,"€ 13,308","€ 692,000","€ 711,102",M,19,Spain,Celta Vigo,La Liga,2018-2019
43,44,Gerard Gumbau,"€ 13,096","€ 681,000","€ 699,798",M,23,Spain,Celta Vigo,La Liga,2018-2019
44,45,Unai Bustinza,"€ 12,904","€ 671,000","€ 689,522",D,26,Spain,Celta Vigo,La Liga,2018-2019
45,46,David Costas,"€ 12,865","€ 669,000","€ 687,467",D,23,Spain,Celta Vigo,La Liga,2018-2019
46,47,Robert Mazan,"€ 12,058","€ 627,000","€ 644,308",D,24,Slovakia,Celta Vigo,La Liga,2018-2019
47,48,Jonathan Silva,"€ 12,000","€ 624,000","€ 641,225",D,24,Argentina,Celta Vigo,La Liga,2018-2019
48,49,Andrew Hjulsager,"€ 11,981","€ 623,000","€ 640,197",F,23,Denmark,Celta Vigo,La Liga,2018-2019
49,50,Jon Ander Serantes,"€ 8,173","€ 425,000","€ 436,732",K,28,Spain,Celta Vigo,La Liga,2018-2019
50,51,Rodrigo Tarín,"€ 6,827","€ 355,000","€ 364,799",D,21,Spain,Celta Vigo,La Liga,2018-2019
51,52,Vasyl Kravets,"€ 6,154","€ 320,000","€ 328,833",D,20,Ukraine,Celta Vigo,La Liga,2018-2019
52,53,Andrés Prieto,"€ 5,885","€ 306,000","€ 314,447",K,24,Spain,Celta Vigo,La Liga,2018-2019
53,54,Lucas Olaza,"€ 5,712","€ 297,000","€ 305,198",D,23,Uruguay,Celta Vigo,La Liga,2018-2019
54,55,Iván Villar,"€ 5,269","€ 274,000","€ 281,563",K,20,Spain,Celta Vigo,La Liga,2018-2019
55,56,Dennis Eckert,"€ 2,962","€ 154,000","€ 158,251",F,21,Germany,Celta Vigo,La Liga,2018-2019
56,57,Óscar Rodríguez,"€ 1,442","€ 75,000","€ 77,070",M,20,Spain,Celta Vigo,La Liga,2018-2019
57,58,Raúl Carnero,€ 0,€ 0,€ 0,D,29,Spain,Celta Vigo,La Liga,2018-2019
58,59,Diego Rolán,€ 0,€ 0,€ 0,F,25,Uruguay,Celta Vigo,La Liga,2018-2019
59,60,Owusu,€ 0,€ 0,€ 0,F,21,Ghana,Celta Vigo,La Liga,2018-2019
60,61,David Tejero,€ 0,€ 0,€ 0,K,22,Spain,Celta Vigo,La Liga,2018-2019
61,62,Josua Mejías,€ 0,€ 0,€ 0,D,20,Venezuela,Celta Vigo,La Liga,2018-2019
62,63,Emmanuel Apeh,€ 0,€ 0,€ 0,F,21,Nigeria,Celta Vigo,La Liga,2018-2019
63,64,Dani Ojeda,€ 0,€ 0,€ 0,F,23,Spain,Celta Vigo,La Liga,2018-2019
64,65,Claudio Beauvue,€ 0,€ 0,€ 0,F,30,Guadeloupe,Celta Vigo,La Liga,2018-2019
65,66,Facundo García,€ 0,€ 0,€ 0,M,18,Argentina,Celta Vigo,La Liga,2018-2019
66,67,Fede Vico,€ 0,€ 0,€ 0,M,23,Spain,Celta Vigo,La Liga,2018-2019
67,68,Gabriel Fernández,€ 0,€ 0,€ 0,F,24,Uruguay,Celta Vigo,La Liga,2018-2019
68,69,Maxi Gómez,€ 0,€ 0,€ 0,F,21,Uruguay,Celta Vigo,La Liga,2018-2019
