,Unnamed: 0,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
76,77,Alberto Dossena,€ 0,€ 0,€ 0,D,19,Italy,Atalanta,Serie A,2018-2019
77,78,Simone Mazzocchi,€ 0,€ 0,€ 0,F,19,Italy,Atalanta,Serie A,2018-2019
78,79,Stefano Marchetti,€ 0,€ 0,€ 0,D,20,Italy,Atalanta,Serie A,2018-2019
79,80,Stefano Mazzini,€ 0,€ 0,€ 0,K,19,Italy,Atalanta,Serie A,2018-2019
80,81,Isnik Alimi,€ 0,€ 0,€ 0,M,24,Albania,Atalanta,Serie A,2018-2019
81,82,Gaetano Monachello,€ 0,€ 0,€ 0,F,24,Italy,Atalanta,Serie A,2018-2019
82,83,Gabriel Lunetta,€ 0,€ 0,€ 0,F,21,Italy,Atalanta,Serie A,2018-2019
83,84,Tommaso Tentoni,€ 0,€ 0,€ 0,M,21,Italy,Atalanta,Serie A,2018-2019
84,85,Federico Chiossi,€ 0,€ 0,€ 0,M,19,Italy,Atalanta,Serie A,2018-2019
0,1,Mattia Destro,"€ 71,231","€ 3,704,000","€ 3,768,209",F,27,Italy,Bologna,Serie A,2018-2019
1,2,Roberto Soriano,"€ 49,712","€ 2,585,000","€ 2,629,811",M,27,Italy,Bologna,Serie A,2018-2019
2,3,Blerim Dzemaili,"€ 42,731","€ 2,222,000","€ 2,260,518",M,32,Switzerland,Bologna,Serie A,2018-2019
3,4,Federico Santander,"€ 35,615","€ 1,852,000","€ 1,884,104",F,27,Paraguay,Bologna,Serie A,2018-2019
4,5,Rodrigo Palacio,"€ 32,058","€ 1,667,000","€ 1,695,897",F,36,Argentina,Bologna,Serie A,2018-2019
5,6,Diego Falcinelli,"€ 32,058","€ 1,667,000","€ 1,695,897",F,27,Italy,Bologna,Serie A,2018-2019
6,7,Lukasz Skorupski,"€ 30,269","€ 1,574,000","€ 1,601,285",K,27,Poland,Bologna,Serie A,2018-2019
7,8,Godfred Donsah,"€ 30,269","€ 1,574,000","€ 1,601,285",M,22,Ghana,Bologna,Serie A,2018-2019
8,9,Danilo,"€ 28,481","€ 1,481,000","€ 1,506,673",D,34,Brazil,Bologna,Serie A,2018-2019
9,10,Giancarlo González,"€ 28,481","€ 1,481,000","€ 1,506,673",D,30,Costa Rica,Bologna,Serie A,2018-2019
10,11,Andrea Poli,"€ 28,481","€ 1,481,000","€ 1,506,673",M,28,Italy,Bologna,Serie A,2018-2019
11,12,Sebastien De Maio,"€ 28,462","€ 1,480,000","€ 1,505,656",D,31,France,Bologna,Serie A,2018-2019
12,13,Ibrahima Mbaye,"€ 26,712","€ 1,389,000","€ 1,413,078",D,23,Senegal,Bologna,Serie A,2018-2019
13,14,Nicola Sansone,"€ 23,654","€ 1,230,000","€ 1,251,322",F,26,Italy,Bologna,Serie A,2018-2019
14,15,Riccardo Orsolini,"€ 21,365","€ 1,111,000","€ 1,130,259",F,21,Italy,Bologna,Serie A,2018-2019
15,16,Federico Mattiello,"€ 19,596","€ 1,019,000","€ 1,036,664",D,22,Italy,Bologna,Serie A,2018-2019
16,17,Ladislav Krejci,"€ 19,596","€ 1,019,000","€ 1,036,664",F,25,Czech Republic,Bologna,Serie A,2018-2019
17,18,Mattias Svanberg,"€ 17,885","€ 930,000","€ 946,122",M,19,Sweden,Bologna,Serie A,2018-2019
18,19,Ádám Nagy,"€ 17,808","€ 926,000","€ 942,052",M,23,Hungary,Bologna,Serie A,2018-2019
19,20,Lorenzo Crisetig,"€ 17,808","€ 926,000","€ 942,052",M,25,Italy,Bologna,Serie A,2018-2019
20,21,Filip Helander,"€ 17,808","€ 926,000","€ 942,052",D,25,Sweden,Bologna,Serie A,2018-2019
21,22,Mitchell Dijks,"€ 16,019","€ 833,000","€ 847,440",D,25,Netherlands,Bologna,Serie A,2018-2019
22,23,Nehuén Paz,"€ 16,019","€ 833,000","€ 847,440",D,25,Argentina,Bologna,Serie A,2018-2019
23,24,Alex Ferrari,"€ 14,250","€ 741,000","€ 753,845",D,24,Italy,Bologna,Serie A,2018-2019
24,25,Erick Pulgar,"€ 14,250","€ 741,000","€ 753,845",M,24,Chile,Bologna,Serie A,2018-2019
25,26,Simone Edera,"€ 14,231","€ 740,000","€ 752,828",F,21,Italy,Bologna,Serie A,2018-2019
26,27,Luca Rizzo,"€ 14,096","€ 733,000","€ 745,707",M,26,Italy,Bologna,Serie A,2018-2019
27,28,César Falletti,"€ 14,096","€ 733,000","€ 745,707",M,25,Uruguay,Bologna,Serie A,2018-2019
28,29,Lyanco,"€ 12,500","€ 650,000","€ 661,268",D,21,Brazil,Bologna,Serie A,2018-2019
29,30,Angelo da Costa,"€ 12,462","€ 648,000","€ 659,233",K,34,Brazil,Bologna,Serie A,2018-2019
30,31,Emil Krafth,"€ 10,558","€ 549,000","€ 558,517",D,23,Sweden,Bologna,Serie A,2018-2019
31,32,Arturo Calabresi,"€ 7,115","€ 370,000","€ 376,414",D,22,Italy,Bologna,Serie A,2018-2019
32,33,Orji Okwonkwo,"€ 3,558","€ 185,000","€ 188,207",F,20,Nigeria,Bologna,Serie A,2018-2019
33,34,Antonio Santurro,"€ 3,558","€ 185,000","€ 188,207",K,26,Italy,Bologna,Serie A,2018-2019
34,35,Juan Manuel Valencia,"€ 3,558","€ 185,000","€ 188,207",M,20,Colombia,Bologna,Serie A,2018-2019
35,36,Kingsley Michael,"€ 2,731","€ 142,000","€ 144,462",M,18,Nigeria,Bologna,Serie A,2018-2019
36,37,Fabrizio Brignani,"€ 1,385","€ 72,000","€ 73,248",D,20,Italy,Bologna,Serie A,2018-2019
37,38,Felipe Avenatti,"€ 1,192","€ 62,000","€ 63,075",F,25,Uruguay,Bologna,Serie A,2018-2019
38,39,Caio Vinicius Pirana,€ 865,"€ 45,000","€ 45,780",K,19,Brazil,Bologna,Serie A,2018-2019
39,40,Hamza El Kaouakibi,€ 558,"€ 29,000","€ 29,503",D,20,Morocco,Bologna,Serie A,2018-2019
40,41,Federico Ravaglia,€ 250,"€ 13,000","€ 13,225",K,18,Italy,Bologna,Serie A,2018-2019
41,42,Mattia Cozzari,€ 250,"€ 13,000","€ 13,225",M,19,Italy,Bologna,Serie A,2018-2019
42,43,Simone Rossetti,€ 0,€ 0,€ 0,F,21,Italy,Bologna,Serie A,2018-2019
43,44,Mouhamadou Sarr,€ 0,€ 0,€ 0,K,21,Senegal,Bologna,Serie A,2018-2019
44,45,Giordano Trovade,€ 0,€ 0,€ 0,M,20,Italy,Bologna,Serie A,2018-2019
45,46,Gabriele Corbo,€ 0,€ 0,€ 0,D,18,Italy,Bologna,Serie A,2018-2019
46,47,Aaron Mattia Tabacchi,€ 0,€ 0,€ 0,F,20,Italy,Bologna,Serie A,2018-2019
47,48,Andrea Vassallo,€ 0,€ 0,€ 0,F,20,Italy,Bologna,Serie A,2018-2019
0,1,Leonardo Pavoletti,"€ 42,731","€ 2,222,000","€ 2,260,518",F,29,Italy,Cagliari,Serie A,2018-2019
1,2,Darijo Srna,"€ 35,615","€ 1,852,000","€ 1,884,104",D,36,Croatia,Cagliari,Serie A,2018-2019
2,3,Ragnar Klavan,"€ 32,058","€ 1,667,000","€ 1,695,897",D,32,Estonia,Cagliari,Serie A,2018-2019
3,4,Valter Birsa,"€ 26,442","€ 1,375,000","€ 1,398,836",M,31,Slovenia,Cagliari,Serie A,2018-2019
4,5,Simone Padoin,"€ 24,923","€ 1,296,000","€ 1,318,466",M,34,Italy,Cagliari,Serie A,2018-2019
5,6,Nicolò Barella,"€ 24,923","€ 1,296,000","€ 1,318,466",M,21,Italy,Cagliari,Serie A,2018-2019
6,7,Lucas Castro,"€ 24,923","€ 1,296,000","€ 1,318,466",M,29,Argentina,Cagliari,Serie A,2018-2019
7,8,Cyril Théréau,"€ 24,808","€ 1,290,000","€ 1,312,362",F,35,France,Cagliari,Serie A,2018-2019
8,9,João Pedro,"€ 21,365","€ 1,111,000","€ 1,130,259",M,26,Brazil,Cagliari,Serie A,2018-2019
9,10,Luca Ceppitelli,"€ 21,365","€ 1,111,000","€ 1,130,259",D,28,Italy,Cagliari,Serie A,2018-2019
10,11,Alessio Cragno,"€ 21,365","€ 1,111,000","€ 1,130,259",K,24,Italy,Cagliari,Serie A,2018-2019
11,12,Artur Ionita,"€ 21,365","€ 1,111,000","€ 1,130,259",M,27,Moldova,Cagliari,Serie A,2018-2019
12,13,Daniele Dessena,"€ 21,365","€ 1,111,000","€ 1,130,259",M,31,Italy,Cagliari,Serie A,2018-2019
13,14,Filip Bradaric,"€ 21,365","€ 1,111,000","€ 1,130,259",M,26,Croatia,Cagliari,Serie A,2018-2019
14,15,Luca Cigarini,"€ 21,365","€ 1,111,000","€ 1,130,259",M,32,Italy,Cagliari,Serie A,2018-2019
15,16,Marco Sau,"€ 21,346","€ 1,110,000","€ 1,129,242",F,30,Italy,Cagliari,Serie A,2018-2019
16,17,Marco Andreolli,"€ 20,673","€ 1,075,000","€ 1,093,635",D,32,Italy,Cagliari,Serie A,2018-2019
17,18,Charalampos Lykogiannis,"€ 17,808","€ 926,000","€ 942,052",D,24,Greece,Cagliari,Serie A,2018-2019
18,19,Alberto Cerri,"€ 17,808","€ 926,000","€ 942,052",F,22,Italy,Cagliari,Serie A,2018-2019
19,20,Fabrizio Cacciatore,"€ 17,788","€ 925,000","€ 941,035",D,31,Italy,Cagliari,Serie A,2018-2019
20,21,Diego Farias,"€ 17,404","€ 905,000","€ 920,688",F,28,Brazil,Cagliari,Serie A,2018-2019
21,22,Paolo Faragò,"€ 14,250","€ 741,000","€ 753,845",M,25,Italy,Cagliari,Serie A,2018-2019
22,23,Fabio Pisacane,"€ 14,250","€ 741,000","€ 753,845",D,32,Italy,Cagliari,Serie A,2018-2019
23,24,Filippo Romagna,"€ 14,250","€ 741,000","€ 753,845",D,21,Italy,Cagliari,Serie A,2018-2019
24,25,Luca Pellegrini,"€ 14,231","€ 740,000","€ 752,828",D,19,Italy,Cagliari,Serie A,2018-2019
25,26,Rafael,"€ 10,692","€ 556,000","€ 565,638",K,36,Brazil,Cagliari,Serie A,2018-2019
26,27,Marko Pajac,"€ 10,673","€ 555,000","€ 564,621",D,25,Croatia,Cagliari,Serie A,2018-2019
27,28,Kiril Despodov,"€ 8,942","€ 465,000","€ 473,061",F,21,Bulgaria,Cagliari,Serie A,2018-2019
28,29,Niccolò Giannetti,"€ 7,038","€ 366,000","€ 372,345",F,27,Italy,Cagliari,Serie A,2018-2019
29,30,Simone Aresti,"€ 5,346","€ 278,000","€ 282,819",K,32,Italy,Cagliari,Serie A,2018-2019
30,31,Damir Ceter,"€ 4,250","€ 221,000","€ 224,831",F,20,Colombia,Cagliari,Serie A,2018-2019
31,32,Kwang-Song Han,"€ 3,981","€ 207,000","€ 210,588",F,19,North Korea,Cagliari,Serie A,2018-2019
32,33,Alessandro Deiola,"€ 3,173","€ 165,000","€ 167,860",M,22,Italy,Cagliari,Serie A,2018-2019
33,34,Christian Oliva,"€ 3,077","€ 160,000","€ 162,774",M,22,Uruguay,Cagliari,Serie A,2018-2019
34,35,Maxime Leverbe,"€ 2,115","€ 110,000","€ 111,907",D,21,France,Cagliari,Serie A,2018-2019
35,36,Riccardo Daga,€ 712,"€ 37,000","€ 37,641",K,18,Italy,Cagliari,Serie A,2018-2019
36,37,Riccardo Ladinetti,€ 250,"€ 13,000","€ 13,225",M,17,Italy,Cagliari,Serie A,2018-2019
37,38,Alessandro Marongiu,€ 250,"€ 13,000","€ 13,225",M,19,Italy,Cagliari,Serie A,2018-2019
38,39,Riccardo Doratiotto,€ 250,"€ 13,000","€ 13,225",F,19,Italy,Cagliari,Serie A,2018-2019
39,40,Fabrizio Caligara,€ 250,"€ 13,000","€ 13,225",M,18,Italy,Cagliari,Serie A,2018-2019
40,41,Simone Pinna,€ 0,€ 0,€ 0,D,20,Italy,Cagliari,Serie A,2018-2019
41,42,Nunzio Lella,€ 0,€ 0,€ 0,M,17,Italy,Cagliari,Serie A,2018-2019
42,43,Roberto Biancu,€ 0,€ 0,€ 0,M,18,Italy,Cagliari,Serie A,2018-2019
43,44,Santiago Colombatto,€ 0,€ 0,€ 0,M,21,Argentina,Cagliari,Serie A,2018-2019
44,45,Sebastian Walukiewicz,€ 0,€ 0,€ 0,D,18,Poland,Cagliari,Serie A,2018-2019
45,46,Alessandro Capello,€ 0,€ 0,€ 0,F,22,Italy,Cagliari,Serie A,2018-2019
46,47,Daniele Ragatzu,€ 0,€ 0,€ 0,F,26,Italy,Cagliari,Serie A,2018-2019
47,48,Francesco Verde,€ 0,€ 0,€ 0,F,18,Italy,Cagliari,Serie A,2018-2019
48,49,Matteo Cotali,€ 0,€ 0,€ 0,D,21,Italy,Cagliari,Serie A,2018-2019
0,1,Valter Birsa,"€ 26,442","€ 1,375,000","€ 1,398,836",M,31,Slovenia,Chievo Verona,Serie A,2018-2019
